spot_id,name_local,name_ko,translation_status,description,areas,categories,source_url,disposition,classification,reason
26816,福岡市埋蔵文化財センター,,official_korean_unavailable,遺跡の数は福岡市だけでも何と950ヶ所以上。福岡市埋蔵文化財センターは、そんな福岡市の遺跡から出土した考古資料を所蔵・管理し、さらに保存処理・分析調査までしている。収蔵資料だけでなく、遺跡の発見や発掘方法、研究方法まで公開。保存処理の様子も見学でき、考古学ファンにはたまらない。また、定期的に出前授業や考古学講座も行われている。,博多駅,歴史・神社・仏閣,https://yokanavi.com/spots/26816,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
74972,福岡市役所前ふれあい広場,,official_korean_unavailable,福岡市で最もにぎわいのある街「天神」の中心部に位置し、交通の利便性にも優れた場所にある「福岡市役所前ふれあい広場」。天神を訪れる買い物客やオフィス勤務の人たちなどの憩いの場となっています。ゴールデンウィーク期間中に福岡市で開催され、多くの見物客で賑わう「博多どんたく港まつり」のお祭り本舞台であり、どんたくのフィナーレを飾る飛び入り自由の「総おどり」が行われる会場でもあります。また、観光PRイ...,天神・薬院,その他,https://yokanavi.com/spots/74972,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
71309,福岡市民会館,,official_korean_unavailable,コンサートや各種公演、発表会等多目的に利用可能な大・小2種類のホールと、演劇やダンス等の稽古場として利用できる4つの練習室を有する。,天神・薬院,その他,https://yokanavi.com/spots/71309,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
77681,福岡市総合図書館,,official_korean_unavailable,福岡市総合図書館は1996年に開館、約120万冊以上の蔵書を誇る西日本有数の図書館です。新しい時代のニーズに応えた多彩な機能を持つ生涯学習の場として長時間滞在型図書館として運営されています。図書資料を扱う「図書館」、歴史的資料を扱う「公文書館」、映像資料を扱う「フィルムアーカイヴ」の３つの機能を有しており、単に建築上や管理・運営上の効果にとどまらず、各部門が有する多元的な機能を組み合わせ、相...,シーサイドももち・早良,その他|文化・芸術,https://yokanavi.com/spots/77681,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26945,福岡藩主 黒田家墓所,,official_korean_unavailable,黒田家の菩提寺であった崇福寺境内の西北に接して所在する歴代の墓所。藩祖･黒田如水、初代･長政、四代･綱政、六代･継高、七代･治之、九代･斉隆の歴代藩主とその一族、また直方藩主などを中心に祀っています。昭和25年（1950）に改葬工事が行なわれ、二十数基あった石塔は如水などの一部を除き廃されました。現在は12基の石塔が残されています。福岡藩の歴史遺産として、大変価値の高い市指定の史跡です。 ...,博多駅,歴史・神社・仏閣,https://yokanavi.com/spots/26945,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27029,稲光弥平顕彰の碑（いなみつやへいけんしょうのひ）,,official_korean_unavailable,那珂川にかかる住吉の参宮橋は、洪水のたびに流失していた。春吉に住む稲光弥平は橋が流される原因を究明して、安政2年（1855）川の中央に人工島を築き、橋をかけて流出を防いだ。この石碑は、昭和6年にその功績を末永く顕彰するため設置されたものである。,天神・薬院,歴史・神社・仏閣,https://yokanavi.com/spots/27029,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27034,立帰天満宮,,official_korean_unavailable,菅原道真(すがわらみちざね)を祭る神社。社伝によれば、ご神体は武蔵寺(ぶぞうじ)(筑紫野市)の境内に祭られていたが、元禄年間(1688～1703)に、荒津山の麓の源光院に移された。港に近く、藩船の船乗りに信仰された。明治20年、この地に社殿が建てられ、漁業、航海関係者に参詣されている。境内には新四国札所大師堂がある。,大濠・六本松,歴史・神社・仏閣,https://yokanavi.com/spots/27034,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26896,立花城跡（たちばなじょうあと）,,official_korean_unavailable,東区、糟屋郡新宮町、久山町の境にある立花山（標高367ｍ）に築かれた南北朝～戦国時代の山城。豊後・大友氏の拠点で、元徳2年（1330）に大友（立花）貞載が築城した。7世の鑑載が大友宗麟に背いたため、戸次鑑連（道雪）がこれを攻めて入城し、立花氏を称するようになった。天正14年（1586）、その子の統虎（宗茂）は九州征覇のために北上して来た島津氏とここで戦い守り抜き、のちに豊臣秀吉から柳川の城主...,EAST COAST,歴史・神社・仏閣|自然・景観|レジャー・アウトドア,https://yokanavi.com/spots/26896,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26893,筥崎宮境内蒙古碇石（はこざきぐうけいだいもうこいかりいし）,,official_korean_unavailable,蒙古船の碇として使用された碇石。全長222cm、推定重量250kgの凝灰質砂岩製で、中央部が最も広く、両端がやや狭くなり、表面に粗い加工痕がある。昭和15年、博多港中央埠頭北東100ｍの水深5.5ｍで発見され、これを含め9点が「蒙古碇石」として県指定文化財（考古資料）に指定されている。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26893,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26867,筥崎遺跡（はこざきいせき）,,official_korean_unavailable,筥崎宮を中心としたＪＲ鹿児島本線西側一帯に位置する古砂丘上に営まれた遺跡群。古墳時代にはここですでに集落が営まれ、11世紀末から15世紀に遺跡の最盛期をむかえたとされている。大量に出土した中国陶磁器から、筥崎宮が対外交易に深く関与していたことを示した。粕屋総合庁舎一階ロビーには、昭和61年の発掘調査で出土した遺物が資料として展示されている。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26867,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26946,米一丸石造九重塔（よねいちまるせきぞうくじゅうのとう）,,official_korean_unavailable,花崗岩製で、高さ4.2ｍの九重の石塔。鎌倉末期に造られたものと推定。基礎は盤状方石、塔身は高さ・幅ともに50cmの立方体で、四方に如来像を浅い花頭形龕中に浮彫している。鎌倉時代に主君の奸計にかかって箱崎松原で自害したという、悲劇の主人公･米一丸の供養のために建てられたとされる。県指定文化財。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26946,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26940,紅葉八幡宮,,official_korean_unavailable,筑前三代藩主･黒田光之が早良郡橋本村にあった小さな社を西新の地に移したもので、藤崎商店街から南へ少し入った所にある。西新の町はこの神社を中心に発展したとされる。大正４年（1915）、現在地の高取１丁目に移転。その名の通り境内にはモミジの木が多く、境内地の内、2000余坪を紅葉山公園としている。秋にはモミジが真っ赤に色づき、訪れる人の目を楽しませている。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/26940,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26926,綱敷天満宮（つなしきてんまんぐう）,,official_korean_unavailable,祭神は菅原道真。道真が袖の湊に上陸した際、漁人が舟の綱を輪にして敷物を作って出迎えたという伝説によるもので、江戸時代には綱輪天神と呼ばれていた。次第に綱場と呼ばれるようになり、現在も町名として残っている。,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/26926,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26938,綿津見神社（わだつみじんじゃ）,,official_korean_unavailable,祭神は綿津見神。境内には大日堂と虚空蔵堂があり、ここに祀られた木造の不動明王立像・吉祥天立像・如来形立像・伝虚空蔵菩薩立像・伝薬師如来座像の5躯が、「綿津見神社仏像群」として市有形文化財に指定されている。この内、如来形立像と菩薩立像は、11世紀あるいは14世紀に海中から引き揚げられたとの言い伝えがある。神社裏からは玄界灘を眼下に見下ろし、西に志賀島、北に相ノ島を望むことができる。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26938,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26811,能古博物館,,official_korean_unavailable,館内でまず目を引くのが大型廻船模型。能古島は全国を廻った筑前五ヶ浦廻船の基地のひとつでした。さらに、金印が後漢時代の中国から贈られたものだと鑑定した江戸時代の儒学者・亀井南冥とその一族の関係資料を見ることができます。他に、能古島出身の画家多々羅義雄の絵画や、国指定天然記念物のひとつである「長垂山の紫石」も展示。敷地内には福岡市文化財指定史跡の能古焼古窯跡もあります。,WEST COAST,文化・芸術,https://yokanavi.com/spots/26811,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27010,能古島キャンプ村・海水浴場,,official_korean_unavailable,能古島の北端の海岸にあり、海水浴も楽しめるキャンプ村。キャンプ用品や調理道具などのレンタル道具が一式揃っているので、手ぶらでもバーベキューやアウトドアが楽しめる。宿泊者には、バナナボート（1回）無料サービスなどもあり。,WEST COAST,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/27010,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
65111,能古島展望台,,official_korean_unavailable,能古の山頂195mにある展望台では、福岡市街や玄界灘など四方を眺望でき、遠くには小呂島（おろのしま）も見ることができます。,WEST COAST,自然・景観|レジャー・アウトドア,https://yokanavi.com/spots/65111,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26864,能古焼古窯跡,,official_korean_unavailable,昭和63年に発掘調査された能古焼は、江戸時代中後期にわずか20年間操業された藩窯。そのため「幻の能古焼」と言われているとか。焚口部と焼成室７室からなる８室構造の連房式登窯で、九州最大規模の窯跡だ。壁体内には磚や窯道具が塗り込められ、修復が繰り返されたことがうかがわれる。一つの窯から有田焼系の磁器片、高取焼系の陶器片の両方が出土する、珍しい窯跡でもあるのだ。,WEST COAST,,https://yokanavi.com/spots/26864,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
65095,能許万葉歌碑（のこまんようかひ）,,official_korean_unavailable,能許（のこ）という地名が文献に初めて出た歌で、荒津から出航した遣新羅使が能許の泊（現在の唐泊） で風待ちをしている時の気持ちが詠まれています。風吹けば 沖つ白波 恐みと 能許の泊まりに あまた夜そ寝る（「万葉集」3673）,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/65095,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
219545,脇山中央公園,,official_korean_unavailable,秋は黄色に染まるイチョウが美しく、公園内には昭和天皇即位の折の大甞祭でお米を献上した主基斎田跡の記念碑がひっそりと佇んでいます。そのそばには「栄西禅師茶徳碑」があり、一説にはここが日本のお茶発祥の地とも言われています。,シーサイドももち・早良,自然・景観|レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/219545,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26908,興徳寺（こうとくじ）,,official_korean_unavailable,臨済宗大徳寺派の禅寺で、山号は海晏山。文応元年（1260）鎭西探題･北条時定が開創。宋より帰国した南浦紹明（大応国師）が、文永7年（1270）に招かれて開山した。その後、太宰府横岳崇福寺・京都万寿寺・鎌倉建長寺の住持となり高僧を輩出。その法脈を大応派と称した。寺蔵の絹本著色大応国師像は、師資相承の証しとして弟子に与えられたもので、国指定の重要文化財である。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26908,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26832,舞鶴公園,,official_korean_unavailable,福岡市の中心・天神からも徒歩約15分と近く、福岡城址をシンボルにした公園。四季折々の自然が満喫できる桜の名所としても有名な美しい公園だ。園内には陸上競技場などのスポーツ施設が整備され、大濠公園や福岡市美術館などが隣接している。 春には多くの花見客で賑わい、一年を通して、美術館帰りの人々が憩うなど、一帯は文化の薫り高いやすらぎの場として多くの市民に愛されている。,大濠・六本松,歴史・神社・仏閣|自然・景観|ファミリー,https://yokanavi.com/spots/26832,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
159418,舞鶴公園 BBQ GARDEN,,official_korean_unavailable,食材付きで！飲み放題で！持ち込みで！自由にプランをアレンジ。 手ぶらで楽しめる都心型BBQスポットです！ 福岡都心の舞鶴公園で本格的バーベキューとビアガーデンが楽しめるスポット『舞鶴公園 BBQ GARDEN 』。 舞鶴公園 BBQ GARDEN では、リーズナブルなバーベキュープランをご用意！家族や友人同士、また大人数の団体など、ご利用シーンに合わせてお選びいただけます。リーズナ...,大濠・六本松,レジャー・アウトドア,https://yokanavi.com/spots/159418,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27287,芥屋の大門（けやのおおと）,,official_korean_unavailable,玄界灘の荒波によって形成された奥行き90m、高さ60mの巨大な洞窟は、玄海国定公園を代表する名勝地として全国的に有名。 芥屋の漁港からは神秘的な洞窟内を見学出来る遊覧船（4月～11月）が就航している。,WEST COAST,自然・景観,https://yokanavi.com/spots/27287,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27006,芥屋海水浴場（けやかいすいよくじょう）,,official_korean_unavailable,環境省認定の快水浴場百選に認められただけあって、透明度の高い海。海浜は子供連れのファミリーも安心の遠浅。夕陽の景色も綺麗なスポット。,WEST COAST,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/27006,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27062,花乱の滝,,official_korean_unavailable,花乱の滝は、落下する滝のしぶきが、花びらが乱舞するように美しいこと、または、火乱という修験者がいて、この滝にうたれて修行したということから、「花乱の滝」と呼ばれるようになったといわれています。 滝の高さは、約15ｍ、幅3.5ｍあって、滝つぼが浅く、今でも滝にうたれて修行する人の姿が見られます。,シーサイドももち・早良,自然・景観,https://yokanavi.com/spots/27062,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27012,花畑〜油山ハイキングコース,,official_korean_unavailable,滝や野鳥観察小屋、水の森やキャンプ場、吊り橋、牧場などがある油山。豊かな自然の中を散策しよう！,南,レジャー・アウトドア,https://yokanavi.com/spots/27012,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26834,花畑園芸公園,,official_korean_unavailable,14.7ヘクタールの公園には、敷地全体にみかんをはじめとする87種類、約1300本の果樹を育成している。収穫される果物は園内で販売も行っている。また、園芸相談や園芸講座なども行われており、市民の憩いの場としてだけでなく園芸に関するさまざまな知識や情報も得ることができる「花とフルーツ」の施設となっている。,南,レジャー・アウトドア|ファミリー,https://yokanavi.com/spots/26834,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26883,若八幡宮古墳（わかはちまんぐうこふん）,,official_korean_unavailable,若八幡宮神社内にある前方後円墳。福岡市指定の史跡で、4世紀後半の築造と考えられている。墳長47ｍ、後円部三段、前方部二段の築成で、墳丘には葺石を施し、埋葬主体部は長さ2.75ｍ、幅1.2ｍの舟形木棺で、後円部中心に掘られた径13ｍ前後の円形墓壙の中に古墳長軸と直交して埋置。棺内外には三角縁神獣鏡、玉類、鉄製武器類、鉄製短甲などを副葬している。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26883,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26847,草場古墳群（くさばこふんぐん）,,official_korean_unavailable,叶岳が長垂山にのびる標高20～28ｍの丘陵尾根上に位置する草場古墳群は、方墳2基、円墳10基からなる古墳群である。昭和47年と48年、平成元年に発掘調査が実施された。 6世紀から7世紀にかけての古墳時代後期に造られた古墳群である。1号墳は、一辺が17ｍの方墳で横穴式石室をもっている。円墳で最も残りのよい3号墳は径約14ｍで、内部主体は長さ4.5ｍの横穴式石室である。石室内から須恵器の他に武器...,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26847,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26904,菊池神社（きくちじんじゃ）,,official_korean_unavailable,明治2年（1869）に神殿と拝殿を建立。祭神は菊池武時・埴安命・大鷦鷯命。武時は元弘3年（1333）に最後の鎮西探題･北条英時を攻めて敗死した鎌倉末期の武将である。馬上の武時の首が落ちた所が六本松の首塚で、胴が落ちたのが七隈の胴塚という伝えがあり、首塚と伝えられた旧鳥飼村馬場頭（中央区六本松三丁目）にも菊池霊社が建てられている。毎年7月に夏越祭り、11月に菊花大祭が催される。,南,歴史・神社・仏閣,https://yokanavi.com/spots/26904,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27041,萬行寺,,official_korean_unavailable,亨禄(きょうろく)2年(1529)七里隼人(しちりはやと)が蓮如上人(れんにょしょうにん)の命により建てたもので､明治時代の住職七里恒順(しちりこうじゅん)は真宗(しんしゅう)の名僧といわれた｡ また､薄幸(はくこう)な身で､信心深かった遊女名月(めいげつ)の墓から初七日に蓮花(れんげ)の花が咲いたという伝説｢明月の墓｣がある｡,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/27041,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26894,蒙古塚,,official_korean_unavailable,文永・弘安の役（1274・1281年）で戦死した蒙古兵士の供養のために建てられたもの。昭和２年に建設された石碑で、裏には７基の板碑がある。また張作霖書による「蒙古軍供養塔賛」の碑も建てられている。海を隔てた向こうには、今津の美しい白砂を見ることができる。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26894,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26909,西光寺（梵鐘）（さいこうじ/ぼんしょう）,,official_korean_unavailable,西光寺は浄土真宗本願寺派。文明元年（1469）に天海が創建した。国宝でもある梵鐘は平安時代初期のもので、我が国の紀年銘鐘では4番目の古さとなる。池の間に陽鋳された銘文によれば、承和6年（839）に伯耆国（鳥取県）の金石寺の鐘として鋳造されたとしている。江戸時代に出雲大社などを経て、明治30年（1897）、当寺に納められた。現在、梵鐘は覆屋の中に保存され、毎月1日と16日に見ることができる。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/26909,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
65455,西南学院大学遺跡元寇防塁,,official_korean_unavailable,校舎の新築にともなう調査で新たに確認された防塁を移築，復元したものです。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/65455,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26952,西学問所跡（にしがくもんじょあと）,,official_korean_unavailable,天明4年（1784）、福岡城下に創建された藩校･甘棠館の跡。学館長･亀井南冥は、徂徠学派の儒医。「独看」という生徒の自主・自発の学習を重んじ、その学派は朱子学派の修猷館と相対した。寛政10年（1798）に学舎焼失し、寛政異学の禁と相まって廃校となった。広瀬淡窓など幾多の人材を輩出し、東学問所の修猷館と並んで称されている。なお、金印発見の際、南冥が『金印弁』を著し、その保護に努めた事跡は著名である。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/26952,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
213644,西浦ひもの通り,,official_korean_unavailable,干物をはじめ漁師直販のお店が揃う。 玄界灘でその日に獲れた新鮮な魚を使った干物や加工品が購入できるお店が並びます。漁師直販の店なので、顔が見えて安心してお買い物できます。 ※毎年4月～12月のみの営業となります。なお、営業時間や定休日は各店舗に直接お問い合わせください。,WEST COAST,その他,https://yokanavi.com/spots/213644,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26921,誓願寺（せいがんじ）,,official_korean_unavailable,真言宗御室派で、山号は登志山。怡土荘の中原氏の娘の発願で、安元元年（1175）に栄西を招いて創建された。怡土荘は山城仁和寺領で、仁和寺ゆかりの僧である栄西は今津湾を臨むこの寺に10余年間滞留し、宋船のもたらす経典の入手に努めた。栄西自筆の盂蘭盆縁起は国宝に指定されている。銭弘俶八万四千塔や、孔雀文沈金経箱は、国指定の重要文化財。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26921,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26947,謝国明の墓（大楠様）,,official_korean_unavailable,日宋貿易で活躍した謝国明は宋出身の帰化人で、櫛田神社周辺に住んでいた。また、小呂島を領有し、「船頭」「綱首」と呼ばれていたところから、船頭を兼ねた資産家の商人だったとみられる。仁治3年（1242年）に承天寺を創建し、宋から帰国した聖一国師（円爾弁円）を迎え開山した。御笠橋手前、クスノキの大木の梢の下に、謝国明の墓と事跡を記した碑が建っている。,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/26947,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26833,警固公園,,official_korean_unavailable,天神の中心、西鉄「福岡（天神）駅」の真裏にある都心の公園。ショッピングやビジネスの合間の休息の場として利用する人も多い。クリスマスの時期には見事なイルミネーションが飾られ、記念撮影をする人も多く見られる。 また、公園の地下には大きな駐車場・駐輪場が併設。（有料）,天神・薬院,その他,https://yokanavi.com/spots/26833,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26907,警固神社,,official_korean_unavailable,祭神は神直日命・大直日命・八十枉津日命。警固の地名は鴻臚館近くに置かれた大宰府の防衛施設警固所にちなんだもの。その地名は『万葉集』や藤原純友の乱、刀伊の入寇の時にも見ることができる。福岡城鎮守の神、福岡藩二代藩主･黒田忠之の産神として、歴代藩主の崇敬が厚かった神社でもある。アクセス良好な天神市街にあり、隣接する警固公園は市民憩いの場となっている。,天神・薬院,歴史・神社・仏閣,https://yokanavi.com/spots/26907,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27028,那の津往還（博多港引き揚げ記念碑）,,official_korean_unavailable,博多港引き揚げ記念碑として平成8年に建てられた、巨大なモニュメント。「敗戦直後の失意とその後湧き興ってきた生への希望を永遠に記念するモニュメント」として、豊福知徳により製作された。博多港は戦後直後、国内最大級の引揚援護港として、中国東北部や朝鮮半島より約139万人もの人々がこの地に、また、在日の朝鮮人・中国人など約50万人の人々がここから故郷へと帰っていった。戦争の悲惨な体験を二度と繰り返さ...,博多駅,歴史・神社・仏閣,https://yokanavi.com/spots/27028,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26863,野方遺跡（野方遺跡住居跡展示館）（のかたいせき）,,official_korean_unavailable,弥生時代後期から古墳時代にかけての集落跡。国指定史跡。弥生時代には大小２つの環濠集落が営まれ、古墳時代に300基以上の住居が造られたとされている。墓地は住居から離れ、箱式石棺墓や木棺墓が１ヶ所にまとまっているのも特徴。石棺墓の中から中国製の鏡（獣帯鏡・内行花文鏡）、玉、太刀、管玉、ガラス玉などが出土した。住居展示館や復元住居などが整備され、当時の生活を知ることができる。 ※2019年5月1...,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26863,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27286,野村望東尼碑（のむらぼうとうにひ）,,official_korean_unavailable,玄界灘に浮かぶ周囲3.8kmの姫島は、明治維新の歴史を陰で支えた尼僧、野村望東尼の流刑地として知られている。 その時の獄舎を復元し御堂として祭り、側には波乱の生涯を偲ぶ顕彰碑も建っている。 江戸時代、異国船監視の遠見番所が置かれ、海上交通の要所になっていた鎮山は、遊歩道も整備され、登山を楽しむことができる。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27286,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27013,野河内渓谷自然遊歩道,,official_korean_unavailable,井原山の山麓にある野河内渓谷。遊歩道は「丁の滝」まで整備されており、往復約40分。夏場は涼しく、避暑地としても人気がある。,シーサイドももち・早良,レジャー・アウトドア,https://yokanavi.com/spots/27013,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26905,金龍寺（きんりゅうじ）,,official_korean_unavailable,曹洞宗の禅寺で、山号は耕雲山。永正5年（1508）、怡土郡高祖村（前原市）に高祖城主･原田弘種が創建し、福岡藩二代藩主･黒田忠之の時に現在地へ移転した。寺内には福岡藩の大儒･貝原益軒と東軒夫人の墓がある。大正7年（1918）、病気静養のため来福した倉田百三は、当寺に寓居して『愛と認識との出発』『俊寛』を構想、執筆。さらに、倉田は武者小路実篤の『新しき村』に共鳴してその支部を設置した。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/26905,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27053,長塚節逝去の地（ながつかたかしせいきょのち）,,official_korean_unavailable,長塚節(1879～1915)は正岡子規に歌の指導を受けたアララギ派の歌人であり､作家としては｢土｣を書いて農民文学を確立した｡ 明治45年､喉頭結核を患い､治療のため久保猪之吉博士を頼って九州大学病院に入院したが､大正4年37歳でなくなった｡,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27053,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27274,雷山千如寺大悲王院（らいざんせんにょじだいひおういん）,,official_korean_unavailable,725年に清賀上人が開いたとされる古寺。 国の重要文化財「木造千手観音立像」や福岡県の指定文化財「木造多聞天像」などの拝観に加え、庭に並んだ五百羅漢の愛らしさも必見。 庭園の大楓は樹齢400年といわれ、新緑、紅葉シーズンには多くの参拝者が訪れる。。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27274,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
