団体コード,団体名,自治体サイトのオープンデータページURL,オープンデータ掲載サイトのURL1,オープンデータ掲載サイトのURL1の名称,オープンデータ掲載サイトのURL1の概要,オープンデータ掲載サイトのURL2,オープンデータ掲載サイトのURL2の名称,オープンデータ掲載サイトのURL2の概要,オープンデータ掲載サイトのURL3,オープンデータ掲載サイトのURL3の名称,オープンデータ掲載サイトのURL3の概要,初回登録日,更新日,主な分類,API有無,ライセンス
113816,埼玉県美里町,https://www.town.saitama-misato.lg.jp/0000001069.html,https://opendata.pref.saitama.lg.jp/datasets?organization_id=81,（美里町）埼玉県オープンデータポータルサイト,埼玉県のオープンデータ化の推進においては、庁内に保有しているデータについて二次利用できる形式による公開を拡大していくとともに、民間ニーズとのマッチングや複数データの組み合わせ等を図ることで効果的なデータ活用を促進していきます。,,,,,,,2021/6/14,,運輸・観光、教育・文化・スポーツ・生活、住民向け情報(暮らしの情報)、行政活動情報、子育て,有,CC-BY
113832,埼玉県神川町,http://www.town.kamikawa.saitama.jp/gyouseijouho/johokokai/2707.html,https://opendata.pref.saitama.lg.jp/datasets?organization_id=82,（神川町）埼玉県オープンデータポータルサイト,,,,埼玉県のオープンデータ化の推進においては、庁内に保有しているデータについて二次利用できる形式による公開を拡大していくとともに、民間ニーズとのマッチングや複数データの組み合わせ等を図ることで効果的なデータ活用を促進していきます。,,,,2019/6/17,,運輸・観光、教育・文化・スポーツ・生活、住民向け情報(暮らしの情報)、行政活動情報、子育て,有,CC-BY
113859,埼玉県上里町,http://www.town.kamisato.saitama.jp/2901.htm,https://opendata.pref.saitama.lg.jp/datasets?organization_id=83,（上里町）埼玉県オープンデータポータルサイト,埼玉県のオープンデータ化の推進においては、庁内に保有しているデータについて二次利用できる形式による公開を拡大していくとともに、民間ニーズとのマッチングや複数データの組み合わせ等を図ることで効果的なデータ活用を促進していきます。,http://www.town.kamisato.saitama.jp/2901.htm,上里町公式ホームページ,上里町公式ホームページ,,,,2020/12/16,,防災　子育て　施設　観光情報　交通　,無,CC-BY
114081,埼玉県寄居町,https://www.town.yorii.saitama.jp/soshiki/02/opendata.html,https://opendata.pref.saitama.lg.jp/datasets?organization_id=84,（寄居町）埼玉県オープンデータポータルサイト,埼玉県のオープンデータ化の推進においては、庁内に保有しているデータについて二次利用できる形式による公開を拡大していくとともに、民間ニーズとのマッチングや複数データの組み合わせ等を図ることで効果的なデータ活用を促進していきます。,https://www.town.yorii.saitama.jp/soshiki/02/opendata.html,寄居町公式ホームページ,寄居町の公式ホームページ,,,,2020/8/21,,観光情報、施設、広報・報道、文化史跡,無,CC-BY
114421,埼玉県宮代町,https://www.town.miyashiro.lg.jp/0000016939.html,https://opendata.pref.saitama.lg.jp/datasets?organization_id=85,（宮代町）埼玉県オープンデータポータルサイト,,,,埼玉県のオープンデータ化の推進においては、庁内に保有しているデータについて二次利用できる形式による公開を拡大していくとともに、民間ニーズとのマッチングや複数データの組み合わせ等を図ることで効果的なデータ活用を促進していきます。,,,,2023/2/9,,運輸・観光、教育・文化・スポーツ・生活、住民向け情報(暮らしの情報)、行政活動情報、子育て,有,CC-BY
114642,埼玉県杉戸町,https://www.town.sugito.lg.jp/page/21413.html,https://opendata.pref.saitama.lg.jp/datasets?organization_id=86,（杉戸町）埼玉県オープンデータポータルサイト,,,,杉戸町オープンデータ(埼玉県オープンデータポータルサイト),,,,,2025/7/18,教育・文化・スポーツ・生活;,有,CC-BY
114651,埼玉県松伏町,http://www.town.matsubushi.lg.jp/www/contents/1675907442685/index.html,https://opendata.pref.saitama.lg.jp/datasets?organization_id=87,（松伏町）埼玉県オープンデータポータルサイト,,,,埼玉県のオープンデータ化の推進においては、庁内に保有しているデータについて二次利用できる形式による公開を拡大していくとともに、民間ニーズとのマッチングや複数データの組み合わせ等を図ることで効果的なデータ活用を促進していきます。,,,,2023/2/9,,運輸・観光、教育・文化・スポーツ・生活、住民向け情報(暮らしの情報)、行政活動情報、子育て,有,CC-BY
121002,千葉県千葉市,http://www.city.chiba.jp/somu/joho/kaikaku/chibadataportal-top.html,http://www.city.chiba.jp/opendata/index.php,千葉市データカタログ,千葉市では、市が保有する情報を市民や事業者の方々に役立てていただくよう、様々な形で、データを公開しています。また、千葉市のオープンデータ活用により作成されたアプリや、市が公開しているアプリもあわせてご紹介します。,,,,,,,,,国土・気象、人口・世帯、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、社会保障・衛生,無,CC-BY
122025,千葉県銚子市,https://www.city.choshi.chiba.jp/sisei/open_data/index.html,https://www.pref.chiba.lg.jp/gyoukaku/opendata/index.html,,,https://www.city.choshi.chiba.jp/sisei/open_data/index.html,銚子市オープンデータ（千葉県オープンデータサイト）,千葉県では、オープンデータに係る最初の取組として「千葉県オープンデータサイト」を開設し、生活・福祉・医療等５つのジャンルに分け、データを公開しています。今後、データの拡充を図ってまいります。,,,,2022/3/11,,人口・ 世帯、農林水産業、住宅・土地・建設、エネルギー・水、運輸・観光、教育・文化・スポーツ・ 生活,無,CC-BY
122033,千葉県市川市,http://www.city.ichikawa.lg.jp/pla01/opendata.html,http://www.city.ichikawa.lg.jp/pla01/opendata.html,市川市オープンデータカタログサイト ,市川市では、オープンデータを推進するため、「市川市オープンデータカタログサイト」を開設し、市が保有するデータを機械的に判読しやすい形式で二次利用可能なルールのもと公開しています。 ,,,,,,,,,商業・サービス業、情報通信・科学技術、教育・文化・スポーツ・生活、行財政、司法・安全・環境、社会保障・衛生 ,無,CC-BY
122041,千葉県船橋市,https://www.city.funabashi.lg.jp/shisei/toukei/002/opendata.html,https://odcs.bodik.jp/122041/,,,,,,,,,,,,,
122050,千葉県館山市,https://www.city.tateyama.chiba.jp/jouhou/page100139.html,https://www.city.tateyama.chiba.jp/jouhou/page100139.html,館山市公式ホームページ,房総半島南部に位置する千葉県館山市の公式ホームページ。国勢調査や住民基本台帳のデータをExcelファイル、公衆無線LANアクセスポイントや消火栓の位置をshapeファイルにて公開しています。,,,,,,,2019/6/17,,国土・気象、人口・世帯、労働・賃金、情報通信・科学技術、防災、統計・調査・報告・観測データ,無,CC-BY
122068,千葉県木更津市,https://www.city.kisarazu.lg.jp/soshiki/somu/keieikaikaku/1/3192.html,https://user.linkdata.org/user/kisarazushiyakusyo/work,木更津市オープンデータ,地域資源の情報をオープンデータとして共有していくためのデータベースサイト,"http://www.city.kisarazu.lg.jp/14,45452,50,305.html",木更津市　オープンデータ一覧,木更津市は、民間が利用される分野等を優先的に、データを公開していきます。,,,,,2025/10/6,司法・安全・環境、教育・文化・スポーツ・生活、行財政,無,CC-BY
122076,千葉県松戸市,https://www.city.matsudo.chiba.jp/shisei/keikaku-kousou/opendata/index.html,http://www.city.matsudo.chiba.jp/shisei/keikaku-kousou/opendata/index.html,松戸市オープンデータ,松戸市が保有する公共データを公開し自由な二次利用を促進することで、市政の透明性及び信頼性の向上、市民生活の利便性向上、経済の活性化などの効果を目的としています。,,,,,,,,,国土・気象、人口・世帯、農林水産業、商業・サービス業、情報通信・運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、社会保障・衛生,無,CC-BY
