product_id,city_queries,product_title,product_url,detail_status,section_count,positive_section_count,negative_section_count,neutral_section_count
4663263,후쿠오카,[후쿠오카/사가 단독 투어] 카라츠성 무지개해송 구상절리 차량 투어,https://experiences.myrealtrip.com/products/4663263,ok,8,5,2,1
5733475,후쿠오카,큐슈 오이타 일일 코스: 다자이후 텐만구 & 벳푸 케이블카 & 유후인 (한국어 가이드),https://experiences.myrealtrip.com/products/5733475,ok,8,5,2,1
5543424,후쿠오카,와카메카리 전망대 & 슈호도 동굴 & 모토노스미 신사 & 츠노시마 대교 당일 투어,https://experiences.myrealtrip.com/products/5543424,ok,8,5,2,1
5542718,후쿠오카,히로시마/미야지마 7시간 프라이빗 투어 (가이드 포함),https://experiences.myrealtrip.com/products/5542718,ok,8,5,2,1
5542732,후쿠오카,히로시마 시내 반나절 투어,https://experiences.myrealtrip.com/products/5542732,ok,8,5,2,1
5542745,후쿠오카,가나자와 프라이빗 일일 투어 (자유일정),https://experiences.myrealtrip.com/products/5542745,ok,8,5,2,1
4776187,후쿠오카,"【큐슈 북부】 가족, 친구, 연인 등과 함께하는 프라이빗 맞춤 투어 2일",https://experiences.myrealtrip.com/products/4776187,ok,8,5,2,1
3887827,후쿠오카,"1박2일 코스 후쿠오카출발 나가사키, 운젠, 일본의 베네치아 야나가와까지 매력만점 관광",https://experiences.myrealtrip.com/products/3887827,ok,8,5,2,1
6060746,후쿠오카,후쿠오카 출발 ｜오이타 인기 일일투어✨ 다자이후・유후인・벳푸온천｜온천달걀&사이다 무료 제공,https://experiences.myrealtrip.com/products/6060746,ok,8,5,2,1
5777984,후쿠오카,일본 후쿠오카 유후인 벳푸 다자이후 투어 프라이빗 2박 3일,https://experiences.myrealtrip.com/products/5777984,ok,8,5,2,1
5777985,후쿠오카,일본 후쿠오카 벳푸 아메리칸 사파리 유후인 온천투어 3박 4일,https://experiences.myrealtrip.com/products/5777985,ok,8,5,2,1
3509076,후쿠오카,[카라츠/프라이빗 투어] 올레 1일 힐링투어~,https://experiences.myrealtrip.com/products/3509076,ok,9,6,2,1
5542717,후쿠오카,히로시마 프라이빗 일일 투어,https://experiences.myrealtrip.com/products/5542717,ok,8,5,2,1
3887831,후쿠오카,"1박2일 코스 사가출발 나가사키, 운젠, 일본의 베네치아 야나가와까지 매력만점 관광",https://experiences.myrealtrip.com/products/3887831,ok,8,5,2,1
6203773,후쿠오카,🌿어덜트 14세이상💚 후쿠오카 벳푸 아프리칸 사파리 유후인버스투어 여행 일일 현지 소소,https://experiences.myrealtrip.com/products/6203773,ok,8,5,2,1
5542372,후쿠오카,하카타 항구 & 후쿠오카 프라이빗 일일 투어 (후쿠오카),https://experiences.myrealtrip.com/products/5542372,ok,8,5,2,1
5542742,후쿠오카,미야지마 인력거 투어 (30/60/120분),https://experiences.myrealtrip.com/products/5542742,ok,8,5,2,1
4298416,후쿠오카,"처음 후쿠오카를 방문하시는 분들을 위한 투어: 음식, 문화 그리고 역사 (B-0085)",https://experiences.myrealtrip.com/products/4298416,ok,8,5,2,1
5896489,후쿠오카,가이드와 함께하는 후쿠오카 가요이쵸 공원 반나절 투어(기차 이용) A-1241,https://experiences.myrealtrip.com/products/5896489,ok,8,5,2,1
5969755,후쿠오카,[유투어버스] 후쿠오카 자연만끽 유후인N쿠주 일일버스투어,https://experiences.myrealtrip.com/products/5969755,ok,8,5,2,1
4486586,후쿠오카,"후쿠오카/구마모토 출발: 구마모토 A코스- 구마모토성,아소산, 쿠사센리 1일 투어",https://experiences.myrealtrip.com/products/4486586,ok,9,3,5,1
4543807,후쿠오카,"구마모토 아소나카다케 분화구+구사센리+구마모토성,후쿠오카 또는 구마모토에서 출발",https://experiences.myrealtrip.com/products/4543807,ok,9,3,2,4
4543793,후쿠오카,"구마모토 아소 나카다케 분화구 + 구센리+구로카와온천 일일 투어,한국어 가이드,후쿠오카 출",https://experiences.myrealtrip.com/products/4543793,ok,9,3,2,4
